Country,ASN,TTL,IP,Domain,Organization,Registrar,TLD,SLD,entropy,num%,length,state,creation_date,expiration_date,registar,organization,domain_age,creation_date_year,creation_date_month,creation_date_day,domain_lifespan
JP,2519.0,2853,116.91.115.130,koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,koitera,3.2516291673878226,0.0,8,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
JP,2519.0,1535,116.91.115.130,pc.koitera.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,pc.koitera,3.32323142879762,0.0,11,Tokyo,2016-04-21 04:43:31,2023-04-21 04:43:31,"GMO INTERNET, INC.",Whois Privacy Protection Service by onamae.com,2200,2016,4,21,2556
US,13335.0,299,104.24.107.180,kontakt-db.net.,,,net,kontakt-db,3.189898095464287,0.0,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,8100.0,299,107.161.82.242,kukumilano.world.,,,world,kukumilano,3.499227547132693,0.0,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.31.93.40,labmailboxuser.xyz.,,,xyz,labmailboxuser,3.7216117239699,0.0,15,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,40034.0,299,209.99.40.222,lawattorney-intl.com.,,,com,lawattorney-intl,3.6897037321995465,0.0,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,46606.0,14399,162.241.204.144,lexengineeringcorp.com.,Contact Privacy Inc. Customer 0154187865,TUCOWS,com,lexengineeringcorp,3.4472624994412104,0.0,19,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,8100.0,3602,192.161.187.200,listingseotools.com.,,,com,listingseotools,3.2841837197791888,0.0,16,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,46844.0,2299,204.188.203.154,www.listingseotools.com.,,,com,www.listingseotools,3.4072682296173897,0.0,20,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,15169.0,299,172.217.1.174,google.com.,Google LLC,MarkMonitor,com,google,2.663532754804255,0.0,7,CA,1997-09-15 04:00:00,2028-09-14 04:00:00,"MarkMonitor, Inc.",Google LLC,8993,1997,9,15,11322
US,15169.0,255,172.217.164.228,www.google.com.,,,com,www.google,2.822579761842491,0.0,11,,1997-09-15 04:00:00,2028-09-14 04:00:00,MarkMonitor Inc.,,8993,1997,9,15,11322
US,394695.0,20296,162.215.252.78,lloydbankinggroups.com.,GDPR Masked,PDR Ltd. d/b/a PublicDomainRegistry.com,com,lloydbankinggroups,3.9690016298759936,0.0,19,Lagos,2021-09-10 13:19:28,2022-09-10 13:19:28,"TUCOWS, INC.",REDACTED FOR PRIVACY,232,2021,9,10,365
US,6939.0,59,65.19.180.78,m9u6eo3.jp.,,,jp,m9u6eo3,3.277613436819116,0.2727272727272727,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
FR,25009.0,5569,82.96.141.140,ma-ville.fr.,,GANDI,fr,ma-ville,3.2516291673878226,0.0,9,,2015-12-01 04:33:22,2022-11-03 17:26:20,GANDI,,2342,2015,12,1,2529
FR,25009.0,4391,82.96.141.140,manager.ma-ville.fr.,,GANDI,fr,manager.ma-ville,3.4464393446710155,0.0,17,,2015-12-01 04:33:22,2022-11-03 17:26:20,GANDI,,2342,2015,12,1,2529
US,13335.0,299,104.18.46.143,mailboxusernetwork.xyz.,,,xyz,mailboxusernetwork,4.088779347361362,0.0,19,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,46606.0,14399,162.215.248.213,mailserrvices.com.,REDACTED FOR PRIVACY,TUCOWS,com,mailserrvices,3.392147223664534,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,394695.0,599,74.119.239.234,martepicarajason.com.,,PDR Ltd. d/b/a PublicDomainRegistry.com,com,martepicarajason,3.535174565635903,0.0,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,40034.0,299,209.99.40.223,martinsjoselaw.com.,,,com,martinsjoselaw,3.7216117239699,0.0,15,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,40034.0,299,209.99.40.223,mcbvc.com.,REDACTED FOR PRIVACY,Chengdu west dimension digital technology Co.,com,mcbvc,2.4464393446710155,0.0,6,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,40034.0,299,209.99.40.222,mgiinsurance-tk.com.,,,com,mgiinsurance-tk,3.821928094887362,0.0,16,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
IN,133320.0,494,103.225.128.160,migkotuyi.com.,WhoisGuard,com,com,migkotuyi,3.235926350629033,0.0,10,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
IN,133320.0,1798,103.225.128.160,migkotuyi.com.,WhoisGuard,com,com,migkotuyi,3.235926350629033,0.0,10,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
KR,45382.0,299,61.97.245.155,mkrpukabt64khqsc.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,mkrpukabt64khqsc,3.8801799226757376,0.0952380952380952,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
UA,56485.0,299,176.114.11.108,moonertis.fun.,,,fun,moonertis,3.378783493486176,0.0,10,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,14061.0,599,157.245.84.148,mzbswh.xyz.,,,xyz,mzbswh,3.0957952550009344,0.0,7,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,14061.0,598,157.245.84.148,mzbswh.xyz.,,,xyz,mzbswh,3.0957952550009344,0.0,7,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,26496.0,599,184.168.221.59,netadfmail.com.,Repossessed by Go Daddy,GoDaddy.com,com,netadfmail,3.5068905956085183,0.0,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,26496.0,599,184.168.221.59,netadfmail.com.,Repossessed by Go Daddy,GoDaddy.com,com,netadfmail,3.5068905956085183,0.0,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,26496.0,599,184.168.221.59,netadfmail.com.,Repossessed by Go Daddy,GoDaddy.com,com,netadfmail,3.5068905956085183,0.0,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,26496.0,599,50.63.202.58,netcdnmail.com.,Repossessed by Go Daddy,GoDaddy.com,com,netcdnmail,3.373557262275185,0.0,11,ON,2022-01-08 02:20:09,2023-01-08 02:20:09,1API GmbH,REDACTED FOR PRIVACY,112,2022,1,8,365
US,26496.0,599,50.63.202.63,netcdnmail.com.,Repossessed by Go Daddy,GoDaddy.com,com,netcdnmail,3.373557262275185,0.0,11,ON,2022-01-08 02:20:09,2023-01-08 02:20:09,1API GmbH,REDACTED FOR PRIVACY,112,2022,1,8,365
US,26496.0,598,50.63.202.58,netcdnmail.com.,Repossessed by Go Daddy,GoDaddy.com,com,netcdnmail,3.373557262275185,0.0,11,ON,2022-01-08 02:20:09,2023-01-08 02:20:09,1API GmbH,REDACTED FOR PRIVACY,112,2022,1,8,365
US,26496.0,598,50.63.202.58,netcdnmail.com.,Repossessed by Go Daddy,GoDaddy.com,com,netcdnmail,3.373557262275185,0.0,11,ON,2022-01-08 02:20:09,2023-01-08 02:20:09,1API GmbH,REDACTED FOR PRIVACY,112,2022,1,8,365
US,26496.0,598,50.63.202.58,netcdnmail.com.,Repossessed by Go Daddy,GoDaddy.com,com,netcdnmail,3.373557262275185,0.0,11,ON,2022-01-08 02:20:09,2023-01-08 02:20:09,1API GmbH,REDACTED FOR PRIVACY,112,2022,1,8,365
US,26496.0,599,50.63.202.63,netcdnmail.com.,Repossessed by Go Daddy,GoDaddy.com,com,netcdnmail,3.373557262275185,0.0,11,ON,2022-01-08 02:20:09,2023-01-08 02:20:09,1API GmbH,REDACTED FOR PRIVACY,112,2022,1,8,365
US,21740.0,491,98.124.204.16,netpagamento.biz.,,,biz,netpagamento,3.499227547132693,0.0,13,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.24.103.104,ngtf.info.,Moniker Privacy Services,Moniker Online Services LLC,info,ngtf,2.721928094887362,0.0,5,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
KR,45382.0,299,61.97.245.153,nptynemau6x5qth5.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,nptynemau6x5qth5,3.916126946588284,0.1428571428571428,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,6939.0,59,65.19.180.78,o7x6p2.jp.,,,jp,o7x6p2,2.9219280948873623,0.3,7,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,8100.0,299,107.161.82.249,olufsdc.world.,,,world,olufsdc,3.235926350629033,0.0,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,8100.0,299,107.161.82.135,oppocf.world.,,,world,oppocf,3.026986833359288,0.0,7,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,119,104.24.108.146,www.oppocf.world.,,,world,www.oppocf,2.939829017466402,0.0,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,oraleemaureen.ru.,,R01-RU,ru,oraleemaureen,2.984234164652489,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,8100.0,299,107.161.82.136,pandahu.world.,,,world,pandahu,3.378783493486176,0.0,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,119,104.28.10.202,www.pandahu.world.,,,world,www.pandahu,3.239097917988786,0.0,12,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
DE,44066.0,15128,37.17.224.151,perfect-fitting.de.,,,de,perfect-fitting,3.4316235658474303,0.0,16,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
DE,44066.0,21598,37.17.224.151,perfect-fitting.de.,,,de,perfect-fitting,3.4316235658474303,0.0,16,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
DE,44066.0,15128,37.17.224.151,www.perfect-fitting.de.,,,de,www.perfect-fitting,3.522711955680758,0.0,20,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
NL,31624.0,299,195.20.53.130,poetzy.cf.,,,cf,poetzy,3.1219280948873624,0.0,7,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
RU,56784.0,599,185.42.15.207,pokilec.site.,,,site,pokilec,3.238901256602631,0.0,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
DE,200313.0,599,185.212.129.102,prevewcementnolaps.top.,WhoisGuard,top,top,prevewcementnolaps,3.621175542919472,0.0,19,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
RU,56784.0,599,185.42.15.207,probuve.site.,,,site,probuve,3.392747410448785,0.0,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,63949.0,299,45.79.29.208,promocao-netflix-06meses-gratis.net.,Configr Administracao de Sistemas LTDA - ME,GANDI SAS,net,promocao,4.0860486123130375,0.0555555555555555,9,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,prudenceshawnee.ru.,,R01-RU,ru,,3.4058222502856896,0.0,1,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
KR,45382.0,299,61.97.245.155,py3y9vdk5vnfmxjj.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,py3y9vdk5vnfmxjj,3.916126946588284,0.1428571428571428,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
DE,31103.0,14399,95.169.190.25,pyplwebappssecure.com.,GLOBAL DOMAIN PRIVACY SERVICES INC,URL SOLUTIONS INC.,com,pyplwebappssecure,3.606936732175321,0.0,18,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,6939.0,59,65.19.180.78,q2-8h5.jp.,,,jp,q2-8h5,3.1219280948873624,0.3,7,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
KR,45382.0,299,61.97.245.153,qn2zeeki3iapb9ik.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,qn2zeeki3iapb9ik,3.880179922675737,0.1428571428571428,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,ravenconstancy.ru.,,R01-RU,ru,ravenconstancy,3.4613201402110083,0.0,15,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,rebecamaighdiln.ru.,,R01-RU,ru,rebecamaighdiln,3.7216117239699,0.0,16,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
ES,57910.0,59,37.152.88.204,recambios.top.,,,top,recambios,3.521640636343319,0.0,10,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
CA,16276.0,21599,139.99.217.21,rechcontatos.com.,autonomo,PDR Ltd. d/b/a PublicDomainRegistry.com,com,rechcontatos,3.2927701939369904,0.0,13,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,8100.0,2277,192.161.187.200,regseolistings.com.,See PrivacyGuardian.org,NameSilo,com,regseolistings,3.471354487013929,0.0,15,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,53667.0,2277,209.141.38.71,www.regseolistings.com.,See PrivacyGuardian.org,NameSilo,com,www.regseolistings,3.555533151426996,0.0,19,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,15169.0,135,172.217.1.174,google.com.,Google LLC,MarkMonitor,com,google,2.663532754804255,0.0,7,CA,1997-09-15 04:00:00,2028-09-14 04:00:00,"MarkMonitor, Inc.",Google LLC,8993,1997,9,15,11322
US,15169.0,114,172.217.13.100,www.google.com.,,,com,www.google,2.822579761842491,0.0,11,CA,1997-09-15 04:00:00,2028-09-14 04:00:00,"MarkMonitor, Inc.",Google LLC,8993,1997,9,15,11322
FR,16276.0,7199,149.202.250.187,relaxbody.xyz.,,,xyz,relaxbody,3.378783493486176,0.0,10,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
FR,16276.0,4681,5.39.67.185,relaysecond.com.,,DYNADOT LLC,com,relaysecond,3.5,0.0,12,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,15169.0,35,172.217.1.174,google.com.,Google LLC,MarkMonitor,com,google,2.663532754804255,0.0,7,CA,1997-09-15 04:00:00,2028-09-14 04:00:00,"MarkMonitor, Inc.",Google LLC,8993,1997,9,15,11322
US,15169.0,89,172.217.164.228,www.google.com.,,,com,www.google,2.822579761842491,0.0,11,,1997-09-15 04:00:00,2028-09-14 04:00:00,MarkMonitor Inc.,,8993,1997,9,15,11322
ZA,327813.0,14399,169.255.59.11,ridgetrailanimalfarm.com.,Privacy Protect,com,com,ridgetrailanimalfarm,3.593269689515108,0.0,21,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.31.82.119,rowtter85g.top.,WhoisGuard,top,top,rowtter85g,3.189898095464287,0.1333333333333333,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,6939.0,59,65.19.180.78,s4b0g53j.jp.,,,jp,s4b0g53j,3.251629167387823,0.3333333333333333,9,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
KR,45382.0,299,61.97.245.154,s5zzfg7vsdhg4xru.com.,Whois Privacy Protection Service by onamae.com,GMO INTERNET,com,s5zzfg7vsdhg4xru,4.011365041826378,0.1428571428571428,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
FR,16276.0,14399,51.89.20.191,saboraoilgasae.com.,Bumpa Inc,Registrar of domain names REG.RU LLC,com,saboraoilgasae,3.3660913291191914,0.0,15,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,14618.0,299,52.72.49.79,samsupportonline.com.,REDACTED FOR PRIVACY,TUCOWS,com,samsupportonline,3.6897037321995474,0.0,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,16509.0,59,99.84.104.119,custom.rebrandly.com.,ClickMeter,GANDI SAS,com,custom.rebrandly,3.784941827437642,0.0,17,Paris,2014-09-12 21:11:39,2024-09-12 21:11:39,GANDI SAS,ClickMeter,2787,2014,9,12,3653
US,26496.0,599,50.63.202.59,sbemail1.com.,,,com,sbemail1,3.3927474104487847,0.0769230769230769,9,Ontario,2019-05-15 13:44:18,2022-05-15 13:44:18,"GoDaddy.com, LLC",Systems Interactive,1081,2019,5,15,1096
US,26496.0,599,50.63.202.59,sbemail1.com.,,,com,sbemail1,3.3927474104487847,0.0769230769230769,9,Ontario,2019-05-15 13:44:18,2022-05-15 13:44:18,"GoDaddy.com, LLC",Systems Interactive,1081,2019,5,15,1096
US,26496.0,599,50.63.202.59,sbemail1.com.,Systems Interactive,GoDaddy.com,com,sbemail1,3.3927474104487847,0.0769230769230769,9,Ontario,2019-05-15 13:44:18,2022-05-15 13:44:18,"GoDaddy.com, LLC",Systems Interactive,1081,2019,5,15,1096
US,16509.0,3599,18.219.193.237,segurancadigial.net.,Contact Privacy Inc. Customer 1244567628,Google LLC,net,segurancadigial,3.5841837197791886,0.0,16,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,53667.0,3602,209.141.38.71,servicesportals.com.,See PrivacyGuardian.org,NameSilo,com,servicesportals,3.5841837197791886,0.0,16,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,3842.0,2280,107.191.99.119,www.servicesportals.com.,,,com,www.servicesportals,3.6572682296173897,0.0,20,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,15169.0,299,172.217.1.174,google.com.,Google LLC,MarkMonitor,com,google,2.663532754804255,0.0,7,CA,1997-09-15 04:00:00,2028-09-14 04:00:00,"MarkMonitor, Inc.",Google LLC,8993,1997,9,15,11322
US,15169.0,250,172.217.13.100,www.google.com.,,,com,www.google,2.822579761842491,0.0,11,CA,1997-09-15 04:00:00,2028-09-14 04:00:00,"MarkMonitor, Inc.",Google LLC,8993,1997,9,15,11322
AU,133618.0,961,103.224.212.222,shipmentrackingday.com.,,Threepoint Domains LLC,com,shipmentrackingday,4.001822825622231,0.0,19,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
DE,47846.0,3599,91.195.240.46,ww1.shipmentrackingday.com.,,Threepoint Domains LLC,com,ww1.shipmentrackingday,4.134336113194452,0.037037037037037,23,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,22612.0,14,198.54.117.244,shippmar.com.,WhoisGuard,com,com,shippmar,3.238901256602631,0.0,9,Jiang Su Sheng,2021-11-16 19:06:19,2022-11-16 19:06:19,West263 International Limited,REDACTED FOR PRIVACY,165,2021,11,16,365
US,22612.0,1799,162.255.119.42,shobkid.club.,WhoisGuard,club,club,shobkid,3.3927474104487847,0.0,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,22612.0,1799,198.54.117.218,www.shobkid.club.,WhoisGuard,club,club,www.shobkid,3.4104172527605203,0.0,12,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,46573.0,599,134.73.28.77,shuiabar.top.,Whois Privacy Protection Foundation,Hosting Concepts B.V. d/b/a Openprovider,top,shuiabar,3.3927474104487847,0.0,9,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
HK,38197.0,599,117.18.4.196,domainseos.org.,,,org,domainseos,3.323231428797621,0.0,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,10782.0,599,15.217.89.40,shuiabattle.top.,Whois Privacy Protection Foundation,Hosting Concepts B.V. d/b/a Openprovider,top,shuiabattle,3.452819531114783,0.0,12,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,sidoneytressa.ru.,,R01-RU,ru,sidoneytressa,3.4548223999466066,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,silvanajuditha.ru.,,R01-RU,ru,silvanajuditha,3.5724312513221195,0.0,15,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,8100.0,299,107.161.82.250,skywosa.world.,,,world,skywosa,3.235926350629033,0.0,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,46573.0,299,107.179.81.241,stomatsf.world.,,,world,stomatsf,3.373557262275185,0.0,9,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,sukikordula.ru.,,R01-RU,ru,sukikordula,3.1898980954642875,0.0,12,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
CA,40676.0,15067,205.236.251.210,sunbelt-of-bev.net.,Sunbelt Of Beverly Hills,NameSilo,net,sunbelt-of-bev,3.471354487013929,0.0,15,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
CA,40676.0,16347,205.236.250.215,sunbeltofbevinfo.com.,,,com,sunbeltofbevinfo,3.6897037321995474,0.0,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
CA,40676.0,15067,205.236.250.216,sunbeltofbevinfo.net.,,,net,sunbeltofbevinfo,3.463280517810811,0.0,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
CA,16276.0,972,149.56.248.166,supervendas.life.,,,life,supervendas,3.572469458770136,0.0,12,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,8100.0,2286,192.161.187.200,suppocenters.com.,,,com,suppocenters,3.381580488309164,0.0,13,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,46844.0,3602,45.58.190.82,www.suppocenters.com.,,,com,www.suppocenters,3.4632805178108104,0.0,17,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,15169.0,210,172.217.1.174,google.com.,Google LLC,MarkMonitor,com,google,2.663532754804255,0.0,7,CA,1997-09-15 04:00:00,2028-09-14 04:00:00,"MarkMonitor, Inc.",Google LLC,8993,1997,9,15,11322
US,15169.0,299,172.217.164.228,www.google.com.,,,com,www.google,2.822579761842491,0.0,11,,1997-09-15 04:00:00,2028-09-14 04:00:00,MarkMonitor Inc.,,8993,1997,9,15,11322
US,53667.0,2286,209.141.38.71,suppotregtrans.com.,,,com,suppotregtrans,3.616348566075164,0.0,15,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,3842.0,3602,107.161.23.204,www.suppotregtrans.com.,,,com,www.suppotregtrans,3.675310868912364,0.0,19,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,15169.0,299,172.217.1.174,google.com.,Google LLC,MarkMonitor,com,google,2.663532754804255,0.0,7,CA,1997-09-15 04:00:00,2028-09-14 04:00:00,"MarkMonitor, Inc.",Google LLC,8993,1997,9,15,11322
US,15169.0,282,172.217.13.100,www.google.com.,,,com,www.google,2.822579761842491,0.0,11,CA,1997-09-15 04:00:00,2028-09-14 04:00:00,"MarkMonitor, Inc.",Google LLC,8993,1997,9,15,11322
US,46573.0,299,107.179.81.9,swandf.world.,,,world,swandf,3.238901256602631,0.0,7,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
DE,35366.0,299,81.7.13.78,talento-ejecutivo.online.,,,online,talento-ejecutivo,3.5132696895151074,0.0,18,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
RU,56784.0,599,185.42.15.207,teruber.site.,,,site,teruber,2.873140679513133,0.0,8,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
VN,18403.0,14399,103.221.220.26,thachcollagen.com.,,P.A. Viet Nam Company Limited,com,thachcollagen,3.350209029099897,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
VN,18403.0,14398,103.221.220.26,thachcollagen.com.,,P.A. Viet Nam Company Limited,com,thachcollagen,3.350209029099897,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
DE,51167.0,9145,167.86.82.134,theboostsystem.com.,WhoisGuard,com,com,theboostsystem,3.1813663288914587,0.0,15,,2020-07-29 14:46:36,2022-07-29 14:46:36,"NameCheap, Inc.",,640,2020,7,29,730
DE,200313.0,599,185.212.129.102,twistpotanpollswecheapp.club.,WhoisGuard,club,club,twistpotanpollswecheapp,3.7714370294611257,0.0,24,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
BG,44476.0,3599,185.176.43.96,uambg.com.,,,com,uambg,2.9219280948873623,0.0,6,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
GB,34119.0,17669,185.27.134.112,uniqueslab.com.,,,com,uniqueslab,3.640223928941852,0.0,11,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,22612.0,1799,162.255.119.123,us-lefrak.com.,NAMECHEAP,NAMECHEAP INC,com,us-lefrak,3.6644977792004623,0.0,10,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,22612.0,1799,198.54.117.210,www.us-lefrak.com.,NAMECHEAP,NAMECHEAP INC,com,www.us-lefrak,3.641604167868593,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
VG,40034.0,59,208.91.197.91,usdepttreasury.us.,,,us,,3.1971597234241487,0.0,1,,2022-03-18 12:47:33,2023-03-18 12:47:33,PDR Ltd. d/b/a PublicDomainRegistry.com,,43,2022,3,18,365
US,40034.0,299,209.99.40.223,vanguardinvest-plc.com.,,,com,vanguardinvest-plc,4.088779347361362,0.0,19,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
EE,202759.0,599,185.155.96.63,vickienananne.ru.,,R01-RU,ru,vickienananne,3.1462863706621045,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,13335.0,299,104.26.14.176,vistofinanceiro.com.de.,,,com.de,vistofinanceiro,3.6424896731661263,0.0,16,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
US,6939.0,59,65.19.180.78,w16-45opz.jp.,,,jp,w16-45opz,3.392747410448785,0.3076923076923077,10,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
JP,24295.0,3599,103.20.75.247,warnersmedias.com.,Domain Privacy Service FBO Registrant.,Domain.com,com,warnersmedias,3.503258334775645,0.0,14,,2022-05-01 00:00:00,2022-05-01 00:00:00,,,0,2022,5,1,0
