Country,ASN,TTL,IP,Domain,Organization,Registrar,TLD,SLD,entropy,num%,length,state,creation_date,expiration_date,registar,organization,domain_age,creation_date_year,creation_date_month,creation_date_day,domain_lifespan
NL,29119.0,21598,5.57.226.202,faceb-video.webcindario.com.,,,com,faceb-video.webcindario,3.743982153814128,0.0,24,,2001-02-28 12:45:04.000,2023-02-28 12:45:04.000,Tucows Domains Inc.,,7731,2001,2,28,8035
RU,48287.0,599,194.85.61.76,%22services.runescape.com-rv.ru.,,,ru,%22services,3.765319531114783,0.0625,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
RU,48287.0,599,194.85.61.76,%22secure.runescape.com-rv.ru.,,,ru,%22secure,3.6565647621309534,0.0666666666666666,10,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
AU,24446.0,14399,27.121.68.2,sanbotaustralia.com.au.,,,com.au,sanbotaustralia,3.4642346527265664,0.0,16,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
UA,198754.0,599,193.0.142.180,dobryanka.com.ua.,,ua.webcraft-llc,com.ua,dobryanka,3.41041725276052,0.0,10,,1995-11-05 00:00:00.000,2022-05-01 00:00:00.000,,,9674,1995,11,5,9674
GB,8560.0,496,77.68.30.184,hcpunion.com.,,,com,hcpunion,3.085055102756477,0.0,9,Arizona,2017-07-13 19:06:54.000,2023-07-13 19:06:54.000,"GoDaddy.com, LLC","Domains By Proxy, LLC",1752,2017,7,13,2191
RO,40975.0,14399,185.165.185.112,sftereza.ro.,,Romarg SRL,ro,sftereza,3.084962500721156,0.0,9,,2009-03-20 00:00:00.000,2023-07-19 00:00:00.000,Romarg SRL,,4790,2009,3,20,5234
AR,27872.0,2773,201.234.229.18,www.cev.org.ve.,,NIC-VE,org.ve,www.cev,2.789898095464287,0.0,8,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
FR,12876.0,1799,51.15.25.65,c8bb359c-69b9-458b-a078-0417e286c44e.htmlpasta.com.,,,com,c8bb359c-69b9-458b-a078-0417e286c44e.htmlpasta,4.333902547726587,0.4313725490196078,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1799,51.15.25.65,c8bb359c-69b9-458b-a078-0417e286c44e.htmlpasta.com.,,,com,c8bb359c-69b9-458b-a078-0417e286c44e.htmlpasta,4.333902547726587,0.4313725490196078,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
US,6188.0,3599,199.201.91.37,icda.com.,,,com,icda,2.725480556997868,0.0,5,Arizona,1996-08-26 04:00:00.000,2023-04-24 11:59:59.000,"GoDaddy.com, LLC","Domains By Proxy, LLC",9378,1996,8,26,9737
DE,42730.0,599,87.238.192.82,kruegerama.de.,,,de,kruegerama,3.039148671903071,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
RO,40975.0,14399,185.165.185.112,sftereza.ro.,,Romarg SRL,ro,sftereza,3.084962500721156,0.0,9,,2009-03-20 00:00:00.000,2023-07-19 00:00:00.000,Romarg SRL,,4790,2009,3,20,5234
RO,40975.0,14325,185.165.185.112,sftereza.ro.,,Romarg SRL,ro,sftereza,3.084962500721156,0.0,9,,2009-03-20 00:00:00.000,2023-07-19 00:00:00.000,Romarg SRL,,4790,2009,3,20,5234
US,33182.0,14399,66.7.213.120,oficinadasplacas.com.br.,,,com.br,oficinadasplacas,3.605388542207534,0.0,17,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
TR,42926.0,14399,176.53.40.156,ottomancreative.com.,,,com,ottomancreative,3.346439344671015,0.0,16,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,299,104.31.81.181,blogvejaagora.com.br.,,,com.br,blogvejaagora,3.427333493898265,0.0,14,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
AU,4739.0,599,203.0.178.83,users.senet.com.au.,,,com.au,users.senet,3.221097250057956,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,30148.0,14399,192.124.249.55,weready.org.,,,org,weready,3.084962500721156,0.0,8,,2009-05-28 20:23:49.000,2022-05-28 20:23:49.000,Tucows Domains Inc.,Converge Solutions Inc,4720,2009,5,28,4748
LT,47205.0,599,92.61.46.196,semis.lt.,,,lt,semis,2.725480556997868,0.0,6,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,46606.0,3599,192.185.140.150,www.wydy.com.br.,,,com.br,www.wydy,2.875,0.0,9,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,22612.0,1199,198.54.120.203,emmbint.com.,,,com,emmbint,3.0220552088742005,0.0,8,,2021-07-17 14:51:59.000,2022-07-17 14:51:59.000,"NameCheap, Inc.",,287,2021,7,17,365
US,13335.0,299,104.27.144.120,www25.saldaodeofestascompras.com.,,,com,www25.saldaodeofesta,3.786522149530364,0.0606060606060606,21,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,54113.0,299,151.101.65.195,%22onedriveauth-login.firebaseapp.com.,,,firebaseapp.com,%22onedriveauth-login,4.326360407952695,0.0526315789473684,22,CA,2012-10-15 18:12:22.000,2022-10-15 18:12:22.000,"MarkMonitor, Inc.",Google LLC,3484,2012,10,15,3652
US,40034.0,299,209.99.40.223,www.glamson.gb.net.,,,gb.net,www.glamson,3.3660913291191914,0.0,12,City of London,1997-04-26 04:00:00.000,2030-10-26 15:26:43.000,Instra Corporation Pty Ltd.,REDACTED FOR PRIVACY,9135,1997,4,26,12236
US,46606.0,14399,198.57.246.255,neoenterprise.com.pe.,,,com.pe,neoenterprise,3.232101804845413,0.0,14,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,PE Top Level Domain Admin,,0,2022,5,1,0
US,16509.0,59,3.19.3.150,662e194d.ngrok.io.,,,ngrok.io,662e194d,3.683542362433231,0.3333333333333333,9,,2014-05-25 06:35:15.000,2023-05-25 06:35:15.000,"NameCheap, Inc.",,2897,2014,5,25,3287
DE,24961.0,2774,89.163.237.212,hutoknepper.de.,,,de,hutoknepper,3.323231428797621,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,31815.0,2773,64.13.232.69,stcroixlofts.com.,,,com,stcroixlofts,3.337175341123077,0.0,13,,2003-11-04 19:42:02.000,2022-11-04 18:42:02.000,Tucows Domains Inc.,,6752,2003,11,4,6939
US,31815.0,2773,64.13.232.69,stcroixlofts.com.,,,com,stcroixlofts,3.337175341123077,0.0,13,,2003-11-04 19:42:02.000,2022-11-04 18:42:02.000,Tucows Domains Inc.,,6752,2003,11,4,6939
TR,43260.0,14399,89.107.228.51,oz-guney.com.tr.,,,com.tr,oz-guney,3.577819531114783,0.0,9,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,31815.0,2677,64.13.232.69,stcroixlofts.com.,,,com,stcroixlofts,3.337175341123077,0.0,13,,2003-11-04 19:42:02.000,2022-11-04 18:42:02.000,Tucows Domains Inc.,,6752,2003,11,4,6939
US,31815.0,2677,64.13.232.69,stcroixlofts.com.,,,com,stcroixlofts,3.337175341123077,0.0,13,,2003-11-04 19:42:02.000,2022-11-04 18:42:02.000,Tucows Domains Inc.,,6752,2003,11,4,6939
US,31815.0,2771,64.13.232.69,stcroixlofts.com.,,,com,stcroixlofts,3.337175341123077,0.0,13,,2003-11-04 19:42:02.000,2022-11-04 18:42:02.000,Tucows Domains Inc.,,6752,2003,11,4,6939
US,31815.0,2675,64.13.232.69,stcroixlofts.com.,,,com,stcroixlofts,3.337175341123077,0.0,13,,2003-11-04 19:42:02.000,2022-11-04 18:42:02.000,Tucows Domains Inc.,,6752,2003,11,4,6939
US,31815.0,21596,64.13.232.69,stcroixlofts.com.,,,com,stcroixlofts,3.337175341123077,0.0,13,,2003-11-04 19:42:02.000,2022-11-04 18:42:02.000,Tucows Domains Inc.,,6752,2003,11,4,6939
US,31815.0,2672,64.13.232.69,stcroixlofts.com.,,,com,stcroixlofts,3.337175341123077,0.0,13,,2003-11-04 19:42:02.000,2022-11-04 18:42:02.000,Tucows Domains Inc.,,6752,2003,11,4,6939
US,31815.0,2764,64.13.232.69,stcroixlofts.com.,,,com,stcroixlofts,3.337175341123077,0.0,13,,2003-11-04 19:42:02.000,2022-11-04 18:42:02.000,Tucows Domains Inc.,,6752,2003,11,4,6939
US,31815.0,2670,64.13.232.69,stcroixlofts.com.,,,com,stcroixlofts,3.337175341123077,0.0,13,,2003-11-04 19:42:02.000,2022-11-04 18:42:02.000,Tucows Domains Inc.,,6752,2003,11,4,6939
US,31815.0,2763,64.13.232.69,stcroixlofts.com.,,,com,stcroixlofts,3.337175341123077,0.0,13,,2003-11-04 19:42:02.000,2022-11-04 18:42:02.000,Tucows Domains Inc.,,6752,2003,11,4,6939
US,31815.0,2669,64.13.232.69,stcroixlofts.com.,,,com,stcroixlofts,3.337175341123077,0.0,13,,2003-11-04 19:42:02.000,2022-11-04 18:42:02.000,Tucows Domains Inc.,,6752,2003,11,4,6939
US,31815.0,21591,64.13.232.69,stcroixlofts.com.,,,com,stcroixlofts,3.337175341123077,0.0,13,,2003-11-04 19:42:02.000,2022-11-04 18:42:02.000,Tucows Domains Inc.,,6752,2003,11,4,6939
US,13335.0,299,104.31.76.134,galerasbar.com.br.,,,com.br,galerasbar,3.266332639970623,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,299,104.31.76.134,galerasbar.com.br.,,,com.br,galerasbar,3.266332639970623,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,298,104.31.76.134,galerasbar.com.br.,,,com.br,galerasbar,3.266332639970623,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,297,104.31.76.134,galerasbar.com.br.,,,com.br,galerasbar,3.266332639970623,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,297,104.31.76.134,galerasbar.com.br.,,,com.br,galerasbar,3.266332639970623,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,296,104.31.76.134,galerasbar.com.br.,,,com.br,galerasbar,3.266332639970623,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,299,104.31.76.134,galerasbar.com.br.,,,com.br,galerasbar,3.266332639970623,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,299,104.31.76.134,galerasbar.com.br.,,,com.br,galerasbar,3.266332639970623,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,298,104.31.76.134,galerasbar.com.br.,,,com.br,galerasbar,3.266332639970623,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,294,104.31.76.134,galerasbar.com.br.,,,com.br,galerasbar,3.266332639970623,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
FR,12876.0,1799,51.15.25.65,35b68cc3-7a59-4141-8878-dfb5cc57ed7d.htmlpasta.com.,,,com,35b68cc3-7a59-4141-8878-dfb5cc57ed7d.htmlpasta,4.302340969796454,0.392156862745098,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1799,51.15.25.65,35b68cc3-7a59-4141-8878-dfb5cc57ed7d.htmlpasta.com.,,,com,35b68cc3-7a59-4141-8878-dfb5cc57ed7d.htmlpasta,4.302340969796454,0.392156862745098,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,148,51.15.25.65,htmlpasta.com.,,,com,htmlpasta,3.235926350629033,0.0,10,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
US,13335.0,293,104.31.76.134,galerasbar.com.br.,,,com.br,galerasbar,3.266332639970623,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,293,104.31.76.134,galerasbar.com.br.,,,com.br,galerasbar,3.266332639970623,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
FR,12876.0,1795,51.15.25.65,35b68cc3-7a59-4141-8878-dfb5cc57ed7d.htmlpasta.com.,,,com,35b68cc3-7a59-4141-8878-dfb5cc57ed7d.htmlpasta,4.302340969796454,0.392156862745098,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
US,33182.0,14399,98.142.100.250,agenciacatraca.com.br.,,,com.br,agenciacatraca,3.261043983337284,0.0,15,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,299,104.24.96.116,thesecureadvice.com.,,,com,thesecureadvice,3.5841837197791886,0.0,16,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
RO,47602.0,14399,185.131.223.71,rezultatele-live.ro.,,Netim,ro,rezultatele-live,3.384183719779189,0.0,17,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
FR,12876.0,1146,51.15.25.65,htmlpasta.com.,,,com,htmlpasta,3.235926350629033,0.0,10,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1799,51.15.25.65,94a11d64-3275-48da-abea-e795607e6d0d.htmlpasta.com.,,,com,94a11d64-3275-48da-abea-e795607e6d0d.htmlpasta,4.353127057360825,0.392156862745098,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1799,51.15.25.65,94a11d64-3275-48da-abea-e795607e6d0d.htmlpasta.com.,,,com,94a11d64-3275-48da-abea-e795607e6d0d.htmlpasta,4.353127057360825,0.392156862745098,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,632,51.15.25.65,htmlpasta.com.,,,com,htmlpasta,3.235926350629033,0.0,10,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,112,51.15.25.65,42debe8b-355f-4c0d-b11c-ad5c8c21916b.htmlpasta.com.,,,com,42debe8b-355f-4c0d-b11c-ad5c8c21916b.htmlpasta,4.365970626616777,0.3333333333333333,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1799,51.15.25.65,42debe8b-355f-4c0d-b11c-ad5c8c21916b.htmlpasta.com.,,,com,42debe8b-355f-4c0d-b11c-ad5c8c21916b.htmlpasta,4.365970626616777,0.3333333333333333,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1144,51.15.25.65,htmlpasta.com.,,,com,htmlpasta,3.235926350629033,0.0,10,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1799,51.15.25.65,0b3d5087-314f-4299-a47a-5a9f742a5d1d.htmlpasta.com.,,,com,0b3d5087-314f-4299-a47a-5a9f742a5d1d.htmlpasta,4.313911371086315,0.4313725490196078,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1799,51.15.25.65,0b3d5087-314f-4299-a47a-5a9f742a5d1d.htmlpasta.com.,,,com,0b3d5087-314f-4299-a47a-5a9f742a5d1d.htmlpasta,4.313911371086315,0.4313725490196078,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
US,13335.0,299,104.27.133.137,mcafee.world.,,,world,mcafee,3.3927474104487847,0.0,7,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,297,104.27.133.137,mcafee.world.,,,world,mcafee,3.3927474104487847,0.0,7,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
ZW,37183.0,21599,196.29.35.79,bowlszw.co.zw.,,,co.zw,bowlszw,2.8423709931771093,0.0,8,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,22612.0,3599,162.255.118.194,businessatlas.online.,,,online,businessatlas,3.3087513512471665,0.0,14,,2017-07-26 22:40:02.000,2023-07-26 23:59:59.000,Namecheap,,1739,2017,7,26,2191
US,22612.0,3599,162.255.118.194,businessatlas.online.,,,online,businessatlas,3.3087513512471665,0.0,14,,2017-07-26 22:40:02.000,2023-07-26 23:59:59.000,Namecheap,,1739,2017,7,26,2191
US,22612.0,3599,162.255.118.194,businessatlas.online.,,,online,businessatlas,3.3087513512471665,0.0,14,,2017-07-26 22:40:02.000,2023-07-26 23:59:59.000,Namecheap,,1739,2017,7,26,2191
US,22612.0,3599,162.255.118.194,businessatlas.online.,,,online,businessatlas,3.3087513512471665,0.0,14,,2017-07-26 22:40:02.000,2023-07-26 23:59:59.000,Namecheap,,1739,2017,7,26,2191
US,22612.0,3598,162.255.118.194,businessatlas.online.,,,online,businessatlas,3.3087513512471665,0.0,14,,2017-07-26 22:40:02.000,2023-07-26 23:59:59.000,Namecheap,,1739,2017,7,26,2191
US,22612.0,3598,162.255.118.194,businessatlas.online.,,,online,businessatlas,3.3087513512471665,0.0,14,,2017-07-26 22:40:02.000,2023-07-26 23:59:59.000,Namecheap,,1739,2017,7,26,2191
LT,47583.0,14399,2.57.89.192,francianearaujo.com.br.,,,com.br,francianearaujo,3.501397825434103,0.0,16,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,46606.0,14399,162.241.203.36,reidascalhas.net.br.,,,net.br,reidascalhas,3.546439344671016,0.0,13,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,46606.0,14398,162.241.203.36,reidascalhas.net.br.,,,net.br,reidascalhas,3.546439344671016,0.0,13,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,63410.0,14399,158.106.139.211,steelco-egypt.com.,,,com,steelco-egypt,3.4613201402110083,0.0,14,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,22612.0,3593,162.255.118.194,businessatlas.online.,,,online,businessatlas,3.3087513512471665,0.0,14,,2017-07-26 22:40:02.000,2023-07-26 23:59:59.000,Namecheap,,1739,2017,7,26,2191
US,22612.0,3593,162.255.118.194,businessatlas.online.,,,online,businessatlas,3.3087513512471665,0.0,14,,2017-07-26 22:40:02.000,2023-07-26 23:59:59.000,Namecheap,,1739,2017,7,26,2191
US,22612.0,3599,162.255.118.194,businessatlas.online.,,,online,businessatlas,3.3087513512471665,0.0,14,,2017-07-26 22:40:02.000,2023-07-26 23:59:59.000,Namecheap,,1739,2017,7,26,2191
US,22612.0,3592,162.255.118.194,businessatlas.online.,,,online,businessatlas,3.3087513512471665,0.0,14,,2017-07-26 22:40:02.000,2023-07-26 23:59:59.000,Namecheap,,1739,2017,7,26,2191
RU,48287.0,599,194.85.61.76,%22secure.runescape.com-rv.ru.,,,ru,%22secure,3.6565647621309534,0.0666666666666666,10,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,32244.0,3088,69.167.137.247,www.goiptech.com.,,,com,www.goiptech,3.292770193936991,0.0,13,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,22612.0,1799,198.54.117.200,www.drematravels.com.,,,com,www.drematravels,3.5585186130489057,0.0,17,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
LT,47205.0,599,92.61.46.196,semis.lt.,,,lt,semis,2.725480556997868,0.0,6,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
LT,47205.0,598,92.61.46.196,semis.lt.,,,lt,semis,2.725480556997868,0.0,6,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,22612.0,1199,198.54.116.63,malhariabrilhante.live.,,,live,malhariabrilhante,3.414441303694973,0.0,18,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,22612.0,1199,198.54.115.18,www.sapatellaoficial.com.,,,com,www.sapatellaoficial,3.5132696895151083,0.0,21,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,31624.0,299,195.20.52.114,ghfdhjj.gq.,,,gq,ghfdhjj,2.7321588913645702,0.0,8,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,31624.0,298,195.20.52.114,ghfdhjj.gq.,,,gq,ghfdhjj,2.7321588913645702,0.0,8,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
FR,16276.0,14399,54.36.118.103,modestymall.com.ng.,,,com.ng,modestymall,3.536886723742167,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,19318.0,14399,206.72.206.122,mail.dmig.cu.ma.,,,ma,,2.952819531114783,0.0,1,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,22612.0,1799,198.54.117.200,drematravels.com.,,,com,drematravels,3.499227547132693,0.0,13,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,32475.0,21599,198.91.80.25,huuss.x10.mx.,,,mx,huuss.x10,2.873140679513133,0.1538461538461538,10,,2009-12-30 00:00:00.000,2022-12-29 00:00:00.000,PDR Ltd. d/b/a PublicDomainRegistry.com,,4505,2009,12,30,4747
US,32475.0,21599,198.91.80.25,huuss.x10.mx.,,,mx,huuss.x10,2.873140679513133,0.1538461538461538,10,,2009-12-30 00:00:00.000,2022-12-29 00:00:00.000,PDR Ltd. d/b/a PublicDomainRegistry.com,,4505,2009,12,30,4747
US,13335.0,48,104.20.219.42,tinyurl.com.,,,com,tinyurl,3.4182958340544896,0.0,8,,2002-01-27 06:17:41.000,2029-01-27 06:17:41.000,Tucows Domains Inc.,,7398,2002,1,27,9862
US,13335.0,80,104.20.219.42,tinyurl.com.,,,com,tinyurl,3.4182958340544896,0.0,8,,2002-01-27 06:17:41.000,2029-01-27 06:17:41.000,Tucows Domains Inc.,,7398,2002,1,27,9862
US,23535.0,14399,66.147.237.67,organgusdirect.ie.,,,ie,organgusdirect,3.614369445886756,0.0,15,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
FR,12876.0,1799,51.15.25.65,446d67d8-3cde-47b5-987b-7f6b707d0c54.htmlpasta.com.,,,com,446d67d8-3cde-47b5-987b-7f6b707d0c54.htmlpasta,4.2894974005405,0.4117647058823529,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1172,51.15.25.65,446d67d8-3cde-47b5-987b-7f6b707d0c54.htmlpasta.com.,,,com,446d67d8-3cde-47b5-987b-7f6b707d0c54.htmlpasta,4.2894974005405,0.4117647058823529,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1446,51.15.25.65,e3f793cd-5569-4256-944a-c40920c653af.htmlpasta.com.,,,com,e3f793cd-5569-4256-944a-c40920c653af.htmlpasta,4.255471175177567,0.4509803921568627,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1446,51.15.25.65,e3f793cd-5569-4256-944a-c40920c653af.htmlpasta.com.,,,com,e3f793cd-5569-4256-944a-c40920c653af.htmlpasta,4.255471175177567,0.4509803921568627,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
US,14061.0,3086,159.89.157.92,bankmusic.com.br.,,,com.br,bankmusic,3.4548223999466066,0.0,10,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,14061.0,3599,159.89.157.92,bankmusic.com.br.,,,com.br,bankmusic,3.4548223999466066,0.0,10,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
FR,12876.0,1671,51.15.25.65,3321a415-bb89-430f-961c-440e0ce444cd.htmlpasta.com.,,,com,3321a415-bb89-430f-961c-440e0ce444cd.htmlpasta,4.311132754418152,0.4313725490196078,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1671,51.15.25.65,3321a415-bb89-430f-961c-440e0ce444cd.htmlpasta.com.,,,com,3321a415-bb89-430f-961c-440e0ce444cd.htmlpasta,4.311132754418152,0.4313725490196078,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1799,51.15.25.65,58b48d07-110c-487e-8a77-938cfaa8af18.htmlpasta.com.,,,com,58b48d07-110c-487e-8a77-938cfaa8af18.htmlpasta,4.193485695594623,0.4117647058823529,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1799,51.15.25.65,58b48d07-110c-487e-8a77-938cfaa8af18.htmlpasta.com.,,,com,58b48d07-110c-487e-8a77-938cfaa8af18.htmlpasta,4.193485695594623,0.4117647058823529,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,478,51.15.25.65,htmlpasta.com.,,,com,htmlpasta,3.235926350629033,0.0,10,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1799,51.15.25.65,e3f793cd-5569-4256-944a-c40920c653af.htmlpasta.com.,,,com,e3f793cd-5569-4256-944a-c40920c653af.htmlpasta,4.255471175177567,0.4509803921568627,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1442,51.15.25.65,e3f793cd-5569-4256-944a-c40920c653af.htmlpasta.com.,,,com,e3f793cd-5569-4256-944a-c40920c653af.htmlpasta,4.255471175177567,0.4509803921568627,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
AU,24446.0,14399,27.121.66.74,seobuzz.com.au.,,Netregistry Pty Ltd,com.au,seobuzz,3.189898095464287,0.0,8,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,299,104.27.152.135,www90.suavidacommaisamordenovidade.com.,,,com,www90.suavid,3.801445732171807,0.0512820512820512,13,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
